ID_T,ID_C_T,RANK_T,PRIZE_T,LATITUDE_T,LONGITUDE_T,TYPE_T_1,TYPE_T_2,TYPE_T_3,TYPE_T_4,TYPE_T_5,TYPE_T_6
12477,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12478,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12479,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12480,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12481,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12482,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12483,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12484,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12485,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12486,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12487,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12488,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12489,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12490,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12491,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12492,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12493,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12494,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12495,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12496,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12497,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12498,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12499,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12500,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12501,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12502,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12503,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12504,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12505,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12506,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12507,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12508,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12509,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12510,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12511,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12512,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12513,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12514,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12515,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12516,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12517,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12518,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12519,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12520,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12521,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12522,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12523,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12524,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12525,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12526,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12527,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12528,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12529,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12530,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12531,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12532,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12533,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12534,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12535,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12536,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12537,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12538,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12539,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12540,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12541,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12542,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12543,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12544,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12545,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12546,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12547,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12548,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12549,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12550,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12551,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12552,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12554,3,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,0,1,0,0,0
12555,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12556,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12557,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12558,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12559,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12560,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12561,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12562,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12563,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12564,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12565,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12566,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12567,3,5,2406.941653260699,50.5,4.2,0,0,1,0,0,0
12568,1,5,2406.941653260699,28.36,77.12,1,0,0,0,0,0
12569,3,5,2406.941653260699,52.16,104.2,0,0,1,0,0,0
12570,3,5,2406.941653260699,46.12,6.09,0,0,1,0,0,0
12571,2,5,2406.941653260699,41.2,69.18,0,1,0,0,0,0
12572,3,5,2406.941653260699,54.32,18.33,0,0,1,0,0,0
12573,3,5,2406.941653260699,52.03,4.3,0,0,1,0,0,0
12574,3,5,2406.941653260699,55.53,-4.15,0,0,1,0,0,0
12575,2,5,2406.941653260699,-27.35,-48.32,0,1,0,0,0,0
12576,3,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,0,1,0,0,0
12577,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12578,3,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,0,1,0,0,0
12579,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12580,3,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,0,1,0,0,0
12581,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12582,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12583,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12584,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12585,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12586,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12587,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12588,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12589,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12590,2,5,2406.941653260699,4.49,-75.43,0,1,0,0,0,0
12591,1,5,2406.941653260699,18.28,-69.54,1,0,0,0,0,0
12592,3,5,2406.941653260699,55.24,10.23,0,0,1,0,0,0
12593,3,5,2406.941653260699,54.41,25.19,0,0,1,0,0,0
12594,1,5,2406.941653260699,13.5,100.29,1,0,0,0,0,0
12595,1,5,2406.941653260699,13.11,-59.6,1,0,0,0,0,0
12596,2,5,2406.941653260699,-33.27,-70.4,0,1,0,0,0,0
12597,1,5,2406.941653260699,38.25,27.09,1,0,0,0,0,0
12598,2,5,2406.941653260699,41.42,-8.5,0,1,0,0,0,0
12599,2,5,2406.941653260699,42.41,23.19,0,1,0,0,0,0
12600,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12601,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12602,3,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,0,1,0,0,0
12603,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12604,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12605,4,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,0,0,1,0,0
12606,4,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,0,0,1,0,0
12607,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12608,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12609,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12610,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12611,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12612,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12613,3,1,2406.941653260699,50.27,3.56,0,0,1,0,0,0
12614,1,1,2406.941653260699,38.35,-121.3,1,0,0,0,0,0
12615,2,1,2406.941653260699,6.15,-75.35,0,1,0,0,0,0
12616,2,1,2406.941653260699,-23.32,-46.38,0,1,0,0,0,0
12617,2,1,2406.941653260699,33.44,-7.24,0,1,0,0,0,0
12618,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12619,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12620,3,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,0,1,0,0,0
12621,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12622,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12623,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12624,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12625,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12626,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12627,3,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,0,1,0,0,0
12628,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12629,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12630,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12631,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12632,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12633,1,1,2406.941653260699,41.2,69.18,1,0,0,0,0,0
12634,3,1,2406.941653260699,48.05,-1.41,0,0,1,0,0,0
12635,1,1,2406.941653260699,10.46,106.43,1,0,0,0,0,0
12636,2,1,2406.941653260699,-27.28,-58.5,0,1,0,0,0,0
12637,1,1,2406.941653260699,38.15,-122.02,1,0,0,0,0,0
12638,2,1,2406.941653260699,33.39,-7.35,0,1,0,0,0,0
12640,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12641,3,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,0,1,0,0,0
12642,3,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,0,1,0,0,0
12643,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12644,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12645,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12646,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12647,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12648,4,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,0,0,1,0,0
12649,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12650,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12651,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12652,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12653,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12654,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12655,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12656,3,1,2406.941653260699,48.24,-4.29,0,0,1,0,0,0
12657,1,1,2406.941653260699,29.52,121.32,1,0,0,0,0,0
12658,1,1,2406.941653260699,36.11,-115.08,1,0,0,0,0,0
12659,2,1,2406.941653260699,-33.27,-70.4,0,1,0,0,0,0
12660,1,1,2406.941653260699,12.59,77.35,1,0,0,0,0,0
12661,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12662,3,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,0,1,0,0,0
12663,3,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,0,1,0,0,0
12664,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12665,3,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,0,1,0,0,0
12666,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12667,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12668,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12669,3,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,0,1,0,0,0
12670,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12671,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12672,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12673,1,1,2406.941653260699,16.05,-93.23,1,0,0,0,0,0
12674,1,1,2406.941653260699,31.18,120.37,1,0,0,0,0,0
12675,2,1,2406.941653260699,-12.03,-77.03,0,1,0,0,0,0
12676,1,1,2406.941653260699,18.32,73.52,1,0,0,0,0,0
12677,1,1,2406.941653260699,-38.12,146.32,1,0,0,0,0,0
12678,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12679,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12680,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12681,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12682,4,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,0,0,1,0,0
12683,4,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,0,0,1,0,0
12684,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12685,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12686,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12687,3,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,0,1,0,0,0
12688,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12689,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12690,1,1,2406.941653260699,12.34,99.58,1,0,0,0,0,0
12691,2,1,2406.941653260699,4.36,-74.05,0,1,0,0,0,0
12692,2,1,2406.941653260699,-2.1,-79.5,0,1,0,0,0,0
12693,1,1,2406.941653260699,-35.17,149.08,1,0,0,0,0,0
12694,3,1,2406.941653260699,38.02,-78.29,0,0,1,0,0,0
12695,4,1,2406.941653260699,49.58,11.21,0,0,0,1,0,0
12696,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12697,3,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,0,1,0,0,0
12698,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12699,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12700,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12701,3,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,0,1,0,0,0
12702,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12703,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12704,3,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,0,1,0,0,0
12705,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12706,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12707,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12708,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12709,3,1,2406.941653260699,48.09,17.07,0,0,1,0,0,0
12710,3,1,2406.941653260699,46.71,-1.45,0,0,1,0,0,0
12711,3,1,2406.941653260699,46.34,11.4,0,0,1,0,0,0
12712,2,1,2406.941653260699,-34.36,-58.27,0,1,0,0,0,0
12713,3,1,2406.941653260699,34.41,135.1,0,0,1,0,0,0
12714,3,1,2406.941653260699,35.58,-83.55,0,0,1,0,0,0
12715,3,5,2406.941653260699,46.15,14.21,0,0,1,0,0,0
12716,3,5,2406.941653260699,55.24,11.21,0,0,1,0,0,0
12717,1,5,2406.941653260699,13.12,-59.6,1,0,0,0,0,0
12718,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12719,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12720,3,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,0,1,0,0,0
12721,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12722,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12723,3,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,0,1,0,0,0
12724,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12725,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12726,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12727,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12728,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12729,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12730,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12731,2,1,2406.941653260699,-34.53,-56.11,0,1,0,0,0,0
12732,3,1,2406.941653260699,40.07,-88.15,0,0,1,0,0,0
12733,1,1,2406.941653260699,19.03,-98.1,1,0,0,0,0,0
12734,4,1,2406.941653260699,45.33,10.13,0,0,0,1,0,0
12735,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12736,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12737,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12738,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12739,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12740,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12741,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12742,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12743,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12744,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12745,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12746,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12747,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12748,4,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,0,0,1,0,0
12749,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12750,3,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,0,1,0,0,0
12751,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12752,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12753,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12754,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12755,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12756,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12757,3,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,0,1,0,0,0
12758,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12759,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12760,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12761,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12762,2,1,2406.941653260699,-23.32,-46.38,0,1,0,0,0,0
12763,3,1,2406.941653260699,41.13,16.18,0,0,1,0,0,0
12764,4,1,2406.941653260699,34.12,131.04,0,0,0,1,0,0
12765,2,5,2406.941653260699,51.03,3.43,0,1,0,0,0,0
12766,4,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,0,0,1,0,0
12767,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
12768,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12769,3,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,0,1,0,0,0
12770,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
12771,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
